codigoNacional;idEquipo;idPista;momento;ts;td;tMin12Horas;tMax12Horas;tMin24Horas;tMax24Horas;horaTMin12Horas;horaTMax12Horas;horaTMin24Horas;horaTMax24Horas;ts02;ts10;ts30;momentoRegistro;tsMed15m;tsMax15m;tsMin15m;tsSupMax15m;tsSupMed15m;tsSupMin15m;tMin1M;tMax1M
330075;0;;2023-03-24 07:00:00;17.2;0.6;;;;;;;;;;;;2023-03-24 07:35:35;;17.6;17.1;;;;;
330075;0;;2023-03-24 07:20:00;17.1;0.4;;;;;;;;;;;;2023-03-24 08:20:20;;17.4;16.6;;;;;
330075;0;;2023-03-24 07:40:00;16.9;-0.2;;;;;;;;;;;;2023-03-24 08:20:20;;17.4;16.5;;;;;
330075;0;;2023-03-24 08:00:00;16.6;-0.4;;;;;;;;;;;;2023-03-24 08:20:20;;17.2;16.5;;;;;
330075;0;;2023-03-24 09:00:00;15.3;-1.0;;;;;;;;;;;;2023-03-24 09:20:21;;15.4;13.8;;;;;
330075;0;;2023-03-24 09:40:00;15.1;-1.0;;;;;;;;;;;;2023-03-24 10:20:21;;15.2;13.9;;;;;
330075;0;;2023-03-24 10:00:00;15.2;-1.9;;;;;;;;;;;;2023-03-24 10:20:21;;15.2;14.8;;;;;
330075;0;;2023-03-24 10:20:00;15.0;-2.5;;;;;;;;;;;;2023-03-24 11:35:24;;15.5;14.8;;;;;
330075;0;;2023-03-24 10:40:00;15.0;-2.7;;;;;;;;;;;;2023-03-24 11:35:24;;15.2;14.8;;;;;
330075;0;;2023-03-24 11:00:00;16.1;-3.1;;;;;;;;;;;;2023-03-24 11:35:24;;16.2;15.0;;;;;
330075;0;;2023-03-24 11:20:00;16.9;-3.8;;;;;;;;;;;;2023-03-24 12:20:21;;17.0;16.0;;;;;
330075;0;;2023-03-24 11:40:00;16.8;-2.7;;;;;;;;;;;;2023-03-24 12:20:21;;17.6;16.8;;;;;
330075;0;;2023-03-24 12:00:00;16.4;-1.0;;;;;;;;;;;;2023-03-24 12:20:21;;16.9;15.6;;;;;
330075;0;;2023-03-24 12:20:00;18.4;-0.3;;;;;;;;;;;;2023-03-24 13:20:23;;18.4;16.1;;;;;
330075;0;;2023-03-24 12:40:00;21.1;-0.5;;;;;;;;;;;;2023-03-24 13:20:23;;21.4;18.3;;;;;
330075;0;;2023-03-24 13:00:00;22.9;2.7;;;;;;;;;;;;2023-03-24 13:20:23;;23.4;21.2;;;;;
330075;0;;2023-03-24 13:20:00;24.2;3.2;;;;;;;;;;;;2023-03-24 14:45:04;;24.4;22.7;;;;;
330075;0;;2023-03-24 13:40:00;25.8;3.3;;;;;;;;;;;;2023-03-24 14:45:04;;25.8;24.1;;;;;
330075;0;;2023-03-24 14:00:00;27.2;3.8;;;;;;;;;;;;2023-03-24 14:45:04;;27.3;25.6;;;;;
330075;0;;2023-03-24 14:20:00;28.5;4.2;;;;;;;;;;;;2023-03-24 15:20:25;;28.6;27.2;;;;;
330075;0;;2023-03-24 14:40:00;28.9;4.4;;;;;;;;;;;;2023-03-24 15:20:25;;29.1;28.3;;;;;
330075;0;;2023-03-24 15:00:00;29.2;4.4;;;;;;;;;;;;2023-03-24 15:20:25;;29.8;28.7;;;;;
330075;0;;2023-03-24 15:20:00;29.6;4.4;;;;;;;;;;;;2023-03-24 16:35:21;;30.1;29.1;;;;;
330075;0;;2023-03-24 15:40:00;30.7;5.1;;;;;;;;;;;;2023-03-24 16:35:21;;30.7;29.4;;;;;
330075;0;;2023-03-24 16:00:00;30.7;5.0;;;;;;;;;;;;2023-03-24 16:35:21;;30.8;30.2;;;;;
330075;0;;2023-03-24 16:20:00;31.2;4.4;;;;;;;;;;;;2023-03-24 17:30:11;;31.7;30.7;;;;;
330075;0;;2023-03-24 16:40:00;32.3;4.6;;;;;;;;;;;;2023-03-24 17:30:11;;32.3;31.0;;;;;
330075;0;;2023-03-24 17:00:00;32.9;5.1;;;;;;;;;;;;2023-03-24 17:30:11;;32.9;31.8;;;;;
330075;0;;2023-03-24 17:20:00;33.1;4.8;;;;;;;;;;;;2023-03-24 18:35:25;;33.3;32.1;;;;;
330075;0;;2023-03-24 17:40:00;33.0;4.6;;;;;;;;;;;;2023-03-24 18:35:25;;33.6;32.8;;;;;
330075;0;;2023-03-24 18:00:00;33.3;4.7;;;;;;;;;;;;2023-03-24 18:35:25;;33.8;32.9;;;;;
330075;0;;2023-03-24 18:20:00;33.2;4.1;;;;;;;;;;;;2023-03-24 19:45:04;;33.7;32.8;;;;;
330075;0;;2023-03-24 18:40:00;33.7;3.6;;;;;;;;;;;;2023-03-24 19:45:04;;33.9;33.0;;;;;
330075;0;;2023-03-24 19:00:00;33.9;3.2;;;;;;;;;;;;2023-03-24 19:45:04;;34.0;32.9;;;;;
330075;0;;2023-03-24 19:20:00;33.5;2.7;;;;;;;;;;;;2023-03-24 20:20:22;;33.9;32.9;;;;;
330075;0;;2023-03-24 19:40:00;32.9;2.3;;;;;;;;;;;;2023-03-24 20:20:22;;33.6;32.9;;;;;
330075;0;;2023-03-24 20:00:00;32.7;4.4;;;;;;;;;;;;2023-03-24 20:20:22;;33.2;32.3;;;;;
330075;0;;2023-03-24 20:20:00;31.8;4.6;;;;;;;;;;;;2023-03-24 21:20:24;;33.0;31.7;;;;;
330075;0;;2023-03-24 20:40:00;31.1;4.9;;;;;;;;;;;;2023-03-24 21:20:24;;32.1;31.0;;;;;
330075;0;;2023-03-24 21:00:00;30.3;4.9;;;;;;;;;;;;2023-03-24 21:20:24;;31.1;30.2;;;;;
330075;0;;2023-03-24 21:20:00;30.0;4.2;;;;;;;;;;;;2023-03-24 22:20:28;;30.6;29.9;;;;;
330075;0;;2023-03-24 21:40:00;29.4;3.2;;;;;;;;;;;;2023-03-24 22:20:28;;30.2;29.4;;;;;
330075;0;;2023-03-24 22:00:00;28.6;3.0;;;;;;;;;;;;2023-03-24 22:20:28;;29.7;28.6;;;;;
330075;0;;2023-03-24 22:20:00;27.4;2.9;;;;;;;;;;;;2023-03-24 23:35:24;;28.9;27.4;;;;;
330075;0;;2023-03-24 22:40:00;26.1;3.0;;;;;;;;;;;;2023-03-24 23:35:24;;27.6;25.9;;;;;
330075;0;;2023-03-24 23:00:00;24.4;3.5;;;;;;;;;;;;2023-03-24 23:35:24;;26.0;24.3;;;;;
330075;0;;2023-03-24 23:20:00;22.4;2.4;;;;;;;;;;;;2023-03-25 00:20:20;;24.3;22.2;;;;;
330075;0;;2023-03-24 23:40:00;21.1;2.3;;;;;;;;;;;;2023-03-25 00:20:20;;22.5;21.1;;;;;
330075;0;;2023-03-25 00:00:00;21.0;2.1;;;;;;;;;;;;2023-03-25 00:20:20;;21.4;20.8;;;;;
330075;0;;2023-03-25 00:20:00;20.5;2.0;;;;;;;;;;;;2023-03-25 01:20:23;;21.3;20.5;;;;;
330075;0;;2023-03-25 00:40:00;20.2;2.0;;;;;;;;;;;;2023-03-25 01:20:23;;20.7;20.1;;;;;
330075;0;;2023-03-25 01:00:00;19.7;1.9;;;;;;;;;;;;2023-03-25 01:20:23;;20.4;19.7;;;;;
330075;0;;2023-03-25 01:20:00;19.1;1.6;;;;;;;;;;;;2023-03-25 02:20:36;;19.9;19.1;;;;;
330075;0;;2023-03-25 01:40:00;18.6;1.8;;;;;;;;;;;;2023-03-25 02:20:36;;19.4;18.5;;;;;
330075;0;;2023-03-25 02:00:00;18.3;1.7;;;;;;;;;;;;2023-03-25 02:20:36;;18.8;18.2;;;;;
330075;0;;2023-03-25 02:20:00;17.9;1.7;;;;;;;;;;;;2023-03-25 03:35:23;;18.4;17.8;;;;;
330075;0;;2023-03-25 02:40:00;17.6;1.4;;;;;;;;;;;;2023-03-25 03:35:23;;18.1;17.6;;;;;
330075;0;;2023-03-25 03:00:00;17.1;1.5;;;;;;;;;;;;2023-03-25 03:35:23;;17.9;17.1;;;;;
330075;0;;2023-03-25 03:20:00;17.1;1.5;;;;;;;;;;;;2023-03-25 04:20:24;;17.4;16.9;;;;;
330075;0;;2023-03-25 03:40:00;17.1;1.5;;;;;;;;;;;;2023-03-25 04:20:24;;17.2;16.9;;;;;
330075;0;;2023-03-25 04:00:00;17.1;1.6;;;;;;;;;;;;2023-03-25 04:20:24;;17.2;16.9;;;;;
330075;0;;2023-03-25 04:20:00;16.4;1.3;;;;;;;;;;;;2023-03-25 05:20:26;;17.1;16.1;;;;;
330075;0;;2023-03-25 04:40:00;16.3;1.2;;;;;;;;;;;;2023-03-25 05:20:26;;16.6;16.1;;;;;
330075;0;;2023-03-25 05:00:00;16.0;0.9;;;;;;;;;;;;2023-03-25 05:20:26;;16.4;16.0;;;;;
330075;0;;2023-03-25 05:20:00;16.3;1.0;;;;;;;;;;;;2023-03-25 06:45:04;;16.5;16.0;;;;;
330075;0;;2023-03-25 05:40:00;15.6;0.8;;;;;;;;;;;;2023-03-25 06:45:04;;16.4;15.5;;;;;
330075;0;;2023-03-25 06:00:00;15.3;0.7;;;;;;;;;;;;2023-03-25 06:45:04;;15.8;14.9;;;;;
330075;0;;2023-03-25 06:20:00;15.0;0.4;;;;;;;;;;;;2023-03-25 07:20:25;;15.8;15.0;;;;;
330075;0;;2023-03-25 06:40:00;14.7;0.3;;;;;;;;;;;;2023-03-25 07:20:25;;15.2;14.6;;;;;
330075;0;;2023-03-25 07:00:00;15.0;-0.1;;;;;;;;;;;;2023-03-25 07:20:25;;15.4;14.6;;;;;
330075;0;;2023-03-25 07:20:00;14.8;-0.2;;;;;;;;;;;;2023-03-25 08:35:25;;15.2;14.7;;;;;
330075;0;;2023-03-25 07:40:00;14.9;-0.3;;;;;;;;;;;;2023-03-25 08:35:25;;15.1;14.5;;;;;
330075;0;;2023-03-25 08:00:00;15.0;-0.5;;;;;;;;;;;;2023-03-25 08:35:25;;15.3;14.8;;;;;
330075;0;;2023-03-25 08:20:00;14.8;-0.9;;;;;;;;;;;;2023-03-25 09:35:22;;15.0;14.5;;;;;
330075;0;;2023-03-25 08:40:00;14.7;-1.1;;;;;;;;;;;;2023-03-25 09:35:22;;15.0;14.5;;;;;
330075;0;;2023-03-25 09:00:00;14.6;-1.5;;;;;;;;;;;;2023-03-25 09:35:22;;14.8;14.5;;;;;
330075;0;;2023-03-25 09:20:00;14.8;-1.8;;;;;;;;;;;;2023-03-25 10:20:22;;15.0;14.6;;;;;
330075;0;;2023-03-25 09:40:00;14.6;-1.9;;;;;;;;;;;;2023-03-25 10:20:22;;15.1;14.6;;;;;
330075;0;;2023-03-25 10:00:00;14.2;-2.2;;;;;;;;;;;;2023-03-25 10:20:22;;14.8;14.2;;;;;
330075;0;;2023-03-25 10:20:00;14.2;-2.5;;;;;;;;;;;;2023-03-25 11:20:25;;14.8;14.2;;;;;
330075;0;;2023-03-25 10:40:00;14.1;-2.7;;;;;;;;;;;;2023-03-25 11:20:25;;14.4;13.9;;;;;
330075;0;;2023-03-25 11:00:00;14.6;-2.7;;;;;;;;;;;;2023-03-25 11:20:25;;14.9;14.1;;;;;
330075;0;;2023-03-25 11:20:00;14.2;-2.9;;;;;;;;;;;;2023-03-25 12:20:25;;14.7;14.0;;;;;
330075;0;;2023-03-25 11:40:00;15.3;-3.2;;;;;;;;;;;;2023-03-25 12:20:25;;15.3;14.0;;;;;
330075;0;;2023-03-25 12:00:00;16.1;-3.0;;;;;;;;;;;;2023-03-25 12:20:25;;16.1;14.9;;;;;
330075;0;;2023-03-25 12:20:00;18.1;-2.9;;;;;;;;;;;;2023-03-25 13:35:25;;18.2;16.0;;;;;
330075;0;;2023-03-25 12:40:00;20.6;-1.8;;;;;;;;;;;;2023-03-25 13:35:25;;20.6;18.2;;;;;
330075;0;;2023-03-25 13:00:00;22.6;-0.1;;;;;;;;;;;;2023-03-25 13:35:25;;22.8;20.3;;;;;
330075;0;;2023-03-25 13:20:00;24.2;0.3;;;;;;;;;;;;2023-03-25 14:20:26;;24.3;22.5;;;;;
330075;0;;2023-03-25 13:40:00;25.5;0.7;;;;;;;;;;;;2023-03-25 14:20:26;;25.6;24.0;;;;;
330075;0;;2023-03-25 14:00:00;26.0;1.8;;;;;;;;;;;;2023-03-25 14:20:26;;26.3;25.5;;;;;
330075;0;;2023-03-25 14:20:00;27.1;2.3;;;;;;;;;;;;2023-03-25 15:35:21;;27.4;26.0;;;;;
330075;0;;2023-03-25 14:40:00;27.8;3.2;;;;;;;;;;;;2023-03-25 15:35:21;;28.3;26.9;;;;;
330075;0;;2023-03-25 15:00:00;27.9;3.4;;;;;;;;;;;;2023-03-25 15:35:21;;28.5;27.7;;;;;
330075;0;;2023-03-25 15:20:00;28.6;3.2;;;;;;;;;;;;2023-03-25 16:20:23;;28.9;27.7;;;;;
330075;0;;2023-03-25 15:40:00;29.5;3.3;;;;;;;;;;;;2023-03-25 16:20:23;;29.5;28.3;;;;;
330075;0;;2023-03-25 16:00:00;29.4;2.4;;;;;;;;;;;;2023-03-25 16:20:23;;29.8;29.1;;;;;
330075;0;;2023-03-25 16:20:00;30.6;3.4;;;;;;;;;;;;2023-03-25 17:45:07;;30.9;29.4;;;;;
330075;0;;2023-03-25 16:40:00;31.0;3.2;;;;;;;;;;;;2023-03-25 17:45:07;;31.0;30.0;;;;;
330075;0;;2023-03-25 17:00:00;31.9;3.4;;;;;;;;;;;;2023-03-25 17:45:07;;31.9;30.7;;;;;
330075;0;;2023-03-25 17:20:00;31.7;3.2;;;;;;;;;;;;2023-03-25 19:05:22;;32.8;31.5;;;;;
330075;0;;2023-03-25 17:40:00;31.7;1.5;;;;;;;;;;;;2023-03-25 19:05:22;;32.9;31.4;;;;;
330075;0;;2023-03-25 18:00:00;32.4;1.3;;;;;;;;;;;;2023-03-25 19:05:22;;32.5;31.5;;;;;
330075;0;;2023-03-25 18:20:00;32.0;1.1;;;;;;;;;;;;2023-03-25 19:20:25;;32.6;31.8;;;;;
330075;0;;2023-03-25 18:40:00;31.9;0.3;;;;;;;;;;;;2023-03-25 19:20:25;;32.5;31.7;;;;;
330075;0;;2023-03-25 19:00:00;31.8;-0.8;;;;;;;;;;;;2023-03-25 19:20:25;;32.2;31.6;;;;;
330075;0;;2023-03-25 19:20:00;32.0;-0.4;;;;;;;;;;;;2023-03-25 20:20:25;;32.5;31.5;;;;;
330075;0;;2023-03-25 19:40:00;32.1;-0.1;;;;;;;;;;;;2023-03-25 20:20:25;;32.4;31.6;;;;;
330075;0;;2023-03-25 20:00:00;31.9;0.0;;;;;;;;;;;;2023-03-25 20:20:25;;32.4;31.6;;;;;
330075;0;;2023-03-25 20:20:00;31.2;0.0;;;;;;;;;;;;2023-03-25 21:35:25;;31.9;31.0;;;;;
330075;0;;2023-03-25 20:40:00;29.9;-0.1;;;;;;;;;;;;2023-03-25 21:35:25;;31.4;29.9;;;;;
330075;0;;2023-03-25 21:00:00;29.5;1.1;;;;;;;;;;;;2023-03-25 21:35:25;;30.4;29.3;;;;;
330075;0;;2023-03-25 21:20:00;28.8;1.0;;;;;;;;;;;;2023-03-25 22:45:03;;29.5;28.6;;;;;
330075;0;;2023-03-25 21:40:00;27.9;0.4;;;;;;;;;;;;2023-03-25 22:45:03;;28.8;27.9;;;;;
330075;0;;2023-03-25 22:00:00;27.1;1.3;;;;;;;;;;;;2023-03-25 22:45:03;;28.0;27.1;;;;;
330075;0;;2023-03-25 22:20:00;25.9;0.6;;;;;;;;;;;;2023-03-25 23:20:24;;27.3;25.9;;;;;
330075;0;;2023-03-25 22:40:00;24.9;1.2;;;;;;;;;;;;2023-03-25 23:20:24;;26.2;24.8;;;;;
330075;0;;2023-03-25 23:00:00;21.9;0.8;;;;;;;;;;;;2023-03-25 23:20:24;;24.9;21.8;;;;;
330075;0;;2023-03-25 23:20:00;20.5;0.1;;;;;;;;;;;;2023-03-26 00:20:21;;22.0;20.5;;;;;
330075;0;;2023-03-25 23:40:00;20.6;0.1;;;;;;;;;;;;2023-03-26 00:20:21;;21.1;20.4;;;;;
330075;0;;2023-03-26 00:00:00;19.9;-0.1;;;;;;;;;;;;2023-03-26 00:20:21;;20.9;19.9;;;;;
330075;0;;2023-03-26 00:20:00;19.5;0.0;;;;;;;;;;;;2023-03-26 01:20:23;;20.2;19.2;;;;;
330075;0;;2023-03-26 00:40:00;18.9;-0.1;;;;;;;;;;;;2023-03-26 01:20:23;;19.5;18.8;;;;;
330075;0;;2023-03-26 01:00:00;18.4;-0.2;;;;;;;;;;;;2023-03-26 01:20:23;;19.0;18.2;;;;;
330075;0;;2023-03-26 01:20:00;18.0;-0.1;;;;;;;;;;;;2023-03-26 02:30:19;;18.5;17.7;;;;;
330075;0;;2023-03-26 01:40:00;17.6;-0.3;;;;;;;;;;;;2023-03-26 02:30:19;;18.1;17.4;;;;;
330075;0;;2023-03-26 02:00:00;17.3;-0.4;;;;;;;;;;;;2023-03-26 02:30:19;;17.7;17.2;;;;;
330075;0;;2023-03-26 02:20:00;17.4;-0.4;;;;;;;;;;;;2023-03-26 03:20:27;;17.6;17.1;;;;;
330075;0;;2023-03-26 02:40:00;16.6;-0.7;;;;;;;;;;;;2023-03-26 03:20:27;;17.4;16.6;;;;;
330075;0;;2023-03-26 03:00:00;16.3;-0.7;;;;;;;;;;;;2023-03-26 03:20:27;;16.8;16.1;;;;;
330075;0;;2023-03-26 03:20:00;16.1;-0.6;;;;;;;;;;;;2023-03-26 04:20:22;;16.7;15.8;;;;;
330075;0;;2023-03-26 03:40:00;15.7;-0.9;;;;;;;;;;;;2023-03-26 04:20:22;;16.1;15.6;;;;;
330075;0;;2023-03-26 04:00:00;15.6;-1.0;;;;;;;;;;;;2023-03-26 04:20:22;;15.9;15.5;;;;;
330075;0;;2023-03-26 04:20:00;15.3;-1.1;;;;;;;;;;;;2023-03-26 05:35:24;;15.8;15.3;;;;;
330075;0;;2023-03-26 04:40:00;15.2;-1.2;;;;;;;;;;;;2023-03-26 05:35:24;;15.5;15.2;;;;;
330075;0;;2023-03-26 05:00:00;15.4;-1.4;;;;;;;;;;;;2023-03-26 05:35:24;;15.8;15.2;;;;;
330075;0;;2023-03-26 05:20:00;15.8;-1.5;;;;;;;;;;;;2023-03-26 06:20:22;;16.1;15.4;;;;;
330075;0;;2023-03-26 05:40:00;15.0;-1.4;;;;;;;;;;;;2023-03-26 06:20:22;;15.9;14.8;;;;;
330075;0;;2023-03-26 06:00:00;14.9;-1.7;;;;;;;;;;;;2023-03-26 06:20:22;;15.4;14.8;;;;;
330075;0;;2023-03-26 06:20:00;14.5;-2.1;;;;;;;;;;;;2023-03-26 07:20:21;;15.1;14.5;;;;;
330075;0;;2023-03-26 06:40:00;14.6;-1.8;;;;;;;;;;;;2023-03-26 07:20:21;;14.9;14.3;;;;;
330075;0;;2023-03-26 07:00:00;14.3;-2.0;;;;;;;;;;;;2023-03-26 07:20:21;;14.7;14.1;;;;;
330075;0;;2023-03-26 07:20:00;14.3;-2.2;;;;;;;;;;;;2023-03-26 08:20:22;;14.5;14.1;;;;;
330075;0;;2023-03-26 07:40:00;14.6;-2.5;;;;;;;;;;;;2023-03-26 08:20:22;;14.9;14.2;;;;;
330075;0;;2023-03-26 08:00:00;14.1;-2.7;;;;;;;;;;;;2023-03-26 08:20:22;;14.9;14.0;;;;;
330075;0;;2023-03-26 08:20:00;14.0;-2.8;;;;;;;;;;;;2023-03-26 09:20:24;;14.4;13.8;;;;;
330075;0;;2023-03-26 08:40:00;13.7;-2.9;;;;;;;;;;;;2023-03-26 09:20:24;;14.2;13.6;;;;;
330075;0;;2023-03-26 09:00:00;13.7;-3.2;;;;;;;;;;;;2023-03-26 09:20:24;;14.1;13.5;;;;;
330075;0;;2023-03-26 09:20:00;13.8;-3.1;;;;;;;;;;;;2023-03-26 10:20:27;;14.1;13.6;;;;;
330075;0;;2023-03-26 09:40:00;13.3;-3.5;;;;;;;;;;;;2023-03-26 10:20:27;;14.0;13.3;;;;;
330075;0;;2023-03-26 10:00:00;13.6;-3.3;;;;;;;;;;;;2023-03-26 10:20:27;;13.7;13.1;;;;;
330075;0;;2023-03-26 10:20:00;13.4;-3.3;;;;;;;;;;;;2023-03-26 11:35:28;;13.8;13.3;;;;;
330075;0;;2023-03-26 10:40:00;13.5;-3.7;;;;;;;;;;;;2023-03-26 11:35:28;;13.7;13.1;;;;;
330075;0;;2023-03-26 11:00:00;13.6;-3.7;;;;;;;;;;;;2023-03-26 11:35:28;;14.0;13.5;;;;;
330075;0;;2023-03-26 11:20:00;13.3;-3.3;;;;;;;;;;;;2023-03-26 12:35:24;;13.9;13.1;;;;;
330075;0;;2023-03-26 11:40:00;13.5;-2.9;;;;;;;;;;;;2023-03-26 12:35:24;;13.7;12.9;;;;;
330075;0;;2023-03-26 12:00:00;14.7;-2.6;;;;;;;;;;;;2023-03-26 12:35:24;;14.7;13.3;;;;;
330075;0;;2023-03-26 12:20:00;16.0;-2.1;;;;;;;;;;;;2023-03-26 13:20:29;;16.3;14.6;;;;;
330075;0;;2023-03-26 12:40:00;18.3;-0.9;;;;;;;;;;;;2023-03-26 13:20:29;;18.4;16.1;;;;;
330075;0;;2023-03-26 13:00:00;21.2;1.0;;;;;;;;;;;;2023-03-26 13:20:29;;21.4;18.3;;;;;
330075;0;;2023-03-26 13:20:00;22.6;2.3;;;;;;;;;;;;2023-03-26 14:20:27;;22.8;21.3;;;;;
330075;0;;2023-03-26 13:40:00;23.6;2.3;;;;;;;;;;;;2023-03-26 14:20:27;;23.7;22.5;;;;;
330075;0;;2023-03-26 14:00:00;24.5;2.8;;;;;;;;;;;;2023-03-26 14:20:27;;24.7;23.4;;;;;
330075;0;;2023-03-26 14:20:00;25.1;3.0;;;;;;;;;;;;2023-03-26 15:20:26;;25.4;24.4;;;;;
330075;0;;2023-03-26 14:40:00;25.9;3.3;;;;;;;;;;;;2023-03-26 15:20:26;;26.1;25.1;;;;;
330075;0;;2023-03-26 15:00:00;26.4;3.0;;;;;;;;;;;;2023-03-26 15:20:26;;26.6;25.9;;;;;
330075;0;;2023-03-26 15:20:00;27.7;4.2;;;;;;;;;;;;2023-03-26 16:30:10;;27.7;26.1;;;;;
330075;0;;2023-03-26 15:40:00;27.6;4.5;;;;;;;;;;;;2023-03-26 16:30:10;;27.8;26.6;;;;;
330075;0;;2023-03-26 16:00:00;27.3;5.0;;;;;;;;;;;;2023-03-26 16:30:10;;27.9;27.0;;;;;
330075;0;;2023-03-26 16:20:00;28.4;5.6;;;;;;;;;;;;2023-03-26 17:20:28;;28.6;27.4;;;;;
330075;0;;2023-03-26 16:40:00;28.8;5.6;;;;;;;;;;;;2023-03-26 17:20:28;;29.1;27.8;;;;;
330075;0;;2023-03-26 17:00:00;29.0;5.8;;;;;;;;;;;;2023-03-26 17:20:28;;29.6;28.6;;;;;
330075;0;;2023-03-26 17:20:00;29.7;6.6;;;;;;;;;;;;2023-03-26 18:20:28;;30.1;28.6;;;;;
330075;0;;2023-03-26 17:40:00;29.6;6.9;;;;;;;;;;;;2023-03-26 18:20:28;;30.4;29.3;;;;;
330075;0;;2023-03-26 18:00:00;29.5;6.8;;;;;;;;;;;;2023-03-26 18:20:28;;30.1;29.2;;;;;
330075;0;;2023-03-26 18:20:00;29.8;6.9;;;;;;;;;;;;2023-03-26 19:20:31;;30.1;29.4;;;;;
330075;0;;2023-03-26 18:40:00;30.0;7.5;;;;;;;;;;;;2023-03-26 19:20:31;;30.1;29.1;;;;;
330075;0;;2023-03-26 19:00:00;30.3;7.4;;;;;;;;;;;;2023-03-26 19:20:31;;30.6;29.9;;;;;
330075;0;;2023-03-26 19:20:00;29.8;7.3;;;;;;;;;;;;2023-03-26 20:20:27;;30.3;29.5;;;;;
330075;0;;2023-03-26 19:40:00;29.8;7.2;;;;;;;;;;;;2023-03-26 20:20:27;;30.3;29.5;;;;;
330075;0;;2023-03-26 20:00:00;29.3;7.4;;;;;;;;;;;;2023-03-26 20:20:27;;29.9;29.2;;;;;
330075;0;;2023-03-26 20:20:00;28.8;7.3;;;;;;;;;;;;2023-03-26 21:35:26;;29.5;28.7;;;;;
330075;0;;2023-03-26 20:40:00;27.7;7.4;;;;;;;;;;;;2023-03-26 21:35:26;;29.1;27.6;;;;;
330075;0;;2023-03-26 21:00:00;27.1;7.2;;;;;;;;;;;;2023-03-26 21:35:26;;27.9;27.1;;;;;
330075;0;;2023-03-26 21:20:00;26.6;7.4;;;;;;;;;;;;2023-03-26 22:20:29;;27.4;26.6;;;;;
330075;0;;2023-03-26 21:40:00;25.9;7.4;;;;;;;;;;;;2023-03-26 22:20:29;;26.8;25.8;;;;;
330075;0;;2023-03-26 22:00:00;24.8;7.3;;;;;;;;;;;;2023-03-26 22:20:29;;25.9;24.8;;;;;
330075;0;;2023-03-26 22:20:00;23.8;7.6;;;;;;;;;;;;2023-03-26 23:20:25;;25.1;23.6;;;;;
330075;0;;2023-03-26 22:40:00;22.5;7.9;;;;;;;;;;;;2023-03-26 23:20:25;;23.9;22.4;;;;;
330075;0;;2023-03-26 23:00:00;20.7;7.4;;;;;;;;;;;;2023-03-26 23:20:25;;22.5;20.6;;;;;
330075;0;;2023-03-26 23:20:00;19.1;6.6;;;;;;;;;;;;2023-03-27 00:20:30;;20.6;19.1;;;;;
330075;0;;2023-03-26 23:40:00;18.1;6.2;;;;;;;;;;;;2023-03-27 00:20:30;;19.3;17.9;;;;;
330075;0;;2023-03-27 00:00:00;18.0;6.4;;;;;;;;;;;;2023-03-27 00:20:30;;18.2;17.7;;;;;
330075;0;;2023-03-27 00:20:00;17.7;6.2;;;;;;;;;;;;2023-03-27 01:20:22;;18.0;17.5;;;;;
330075;0;;2023-03-27 00:40:00;17.1;6.0;;;;;;;;;;;;2023-03-27 01:20:22;;17.9;17.1;;;;;
330075;0;;2023-03-27 01:00:00;16.9;6.1;;;;;;;;;;;;2023-03-27 01:20:22;;17.4;16.8;;;;;
330075;0;;2023-03-27 01:20:00;17.2;5.9;;;;;;;;;;;;2023-03-27 02:20:39;;17.5;16.8;;;;;
330075;0;;2023-03-27 01:40:00;16.3;5.6;;;;;;;;;;;;2023-03-27 02:20:39;;17.4;16.3;;;;;
330075;0;;2023-03-27 02:00:00;15.7;5.5;;;;;;;;;;;;2023-03-27 02:20:39;;16.4;15.6;;;;;
330075;0;;2023-03-27 02:20:00;15.4;5.3;;;;;;;;;;;;2023-03-27 03:20:25;;15.8;15.3;;;;;
330075;0;;2023-03-27 02:40:00;15.2;5.3;;;;;;;;;;;;2023-03-27 03:20:25;;15.6;15.1;;;;;
330075;0;;2023-03-27 03:00:00;15.1;5.2;;;;;;;;;;;;2023-03-27 03:20:25;;15.5;15.1;;;;;
330075;0;;2023-03-27 03:20:00;14.6;5.1;;;;;;;;;;;;2023-03-27 04:45:04;;15.2;14.6;;;;;
330075;0;;2023-03-27 03:40:00;14.9;5.4;;;;;;;;;;;;2023-03-27 04:45:04;;14.9;14.5;;;;;
330075;0;;2023-03-27 04:00:00;14.3;4.9;;;;;;;;;;;;2023-03-27 04:45:04;;14.9;14.3;;;;;
330075;0;;2023-03-27 04:20:00;14.2;4.9;;;;;;;;;;;;2023-03-27 05:35:25;;14.6;14.2;;;;;
330075;0;;2023-03-27 04:40:00;14.4;4.9;;;;;;;;;;;;2023-03-27 05:35:25;;14.6;14.2;;;;;
330075;0;;2023-03-27 05:00:00;14.9;5.0;;;;;;;;;;;;2023-03-27 05:35:25;;15.2;14.4;;;;;
330075;0;;2023-03-27 05:20:00;14.2;5.0;;;;;;;;;;;;2023-03-27 06:35:23;;15.1;14.0;;;;;
330075;0;;2023-03-27 05:40:00;13.7;4.5;;;;;;;;;;;;2023-03-27 06:35:23;;14.1;13.3;;;;;
330075;0;;2023-03-27 06:00:00;14.0;4.4;;;;;;;;;;;;2023-03-27 06:35:23;;14.3;13.7;;;;;
